lipid_target,15JAN2021 WA COVID-LTR_1,15JAN2021 WA COVID-LTR_10,15JAN2021 WA COVID-LTR_11,15JAN2021 WA COVID-LTR_12,15JAN2021 WA COVID-LTR_13,15JAN2021 WA COVID-LTR_14,15JAN2021 WA COVID-LTR_15,15JAN2021 WA COVID-LTR_16,15JAN2021 WA COVID-LTR_17,15JAN2021 WA COVID-LTR_18,15JAN2021 WA COVID-LTR_19,15JAN2021 WA COVID-LTR_2,15JAN2021 WA COVID-LTR_20,15JAN2021 WA COVID-LTR_21,15JAN2021 WA COVID-LTR_22,15JAN2021 WA COVID-LTR_23,15JAN2021 WA COVID-LTR_3,15JAN2021 WA COVID-LTR_4,15JAN2021 WA COVID-LTR_5,15JAN2021 WA COVID-LTR_6,15JAN2021 WA COVID-LTR_7,15JAN2021 WA COVID-LTR_8,15JAN2021 WA COVID-LTR_9
PE(16:0_20:4),2.684691982,3.462030496,3.545142826,3.077730165,3.410833762,2.892447949,2.676601816,2.358554727,2.901980826,3.457504076,3.210366822,2.682925404,3.377413059,2.652296381,3.111363904,3.011221176,2.81226666,2.975937644,3.317064594,3.16398166,2.781345619,2.724762567,2.806318338
PE(16:0_22:4),0.296538507,0.383431985,0.335317782,0.335190235,0.32187807,0.28518336,0.321712062,0.328188973,0.28106349,0.335451228,0.396909002,0.311966711,0.347565927,0.252375155,0.272676159,0.320728349,0.336350992,0.304676704,0.364886248,0.201621294,0.295103138,0.271797545,0.256312417
PE(16:0_22:5),0.261735883,0.38427757,0.393865759,0.298402805,0.350933421,0.299946614,0.352581064,0.261384314,0.340828986,0.338246331,0.396779128,0.374839283,0.297032383,0.332211401,0.422076648,0.354295971,0.286767038,0.288530075,0.301170927,0.319479539,0.25493002,0.31821867,0.296982934
PE(16:0_22:6),0.758238827,0.971672895,0.889761866,1.131034931,1.106781921,0.7847419,0.960817121,0.778500591,0.860320034,0.758624706,0.962221132,1.239497861,1.061418131,0.696934976,0.840975954,1.009042706,1.179839438,0.905435547,0.871784052,0.793679469,0.856247019,0.711130415,0.859251852
PE(18:0_16:0),0.018282499,0.021016468,0.024240904,0.022645267,0.018368039,0.016280488,0.027815391,0.016854465,0.016419509,0.021371267,0.020215796,0.022565808,0.021285554,0.022160701,0.038316104,0.018366817,0.023438051,0.020337123,0.021192673,0.025461133,0.016265233,0.012380754,0.012503072
PE(18:0_18:0),0.077693473,0.088361902,0.096396639,0.0706705,0.076942408,0.092604697,0.084673002,0.069138359,0.06238697,0.083593169,0.095235712,0.090277467,0.094516128,0.089641114,0.083660134,0.084386103,0.071711793,0.097312224,0.07082052,0.093335529,0.074200895,0.080473912,0.095795845
PE(18:0_18:1),1.77048869,1.696851735,1.79603369,1.783512796,1.562777856,1.804801174,1.921379615,1.645987747,1.662237995,1.79930402,1.805416182,1.731749918,1.720386439,1.828717437,2.239515569,1.719791347,1.670545586,1.787337483,1.730382445,1.913517787,1.994253416,1.824212706,1.955293505
PE(18:0_18:2),8.892510025,9.699365298,10.06407181,10.99236529,10.17580765,9.509650004,8.926812607,10.00974038,8.834363712,10.45404597,10.44557667,8.955380416,8.76312745,9.687782016,10.69639681,9.941497468,9.563998102,9.589624168,9.904337664,10.90683498,9.68802659,10.44969677,9.114867937
PE(18:0_18:3),0.481370706,0.764418967,0.640010465,0.765522204,0.428592247,0.852931311,0.804448824,0.576916681,0.453702941,0.553832482,0.416706765,0.726991525,0.603693981,0.690444252,0.690499016,0.849358378,0.936866225,0.56150266,0.707949286,0.566976845,0.493393793,0.756568069,0.50712386
PE(18:0_20:1),1.066996512,0.935625561,1.027129757,1.118268215,0.869958969,0.780209446,0.981240744,0.875155997,0.953003348,0.893034332,0.707091103,0.934129678,0.777594145,0.659818619,0.893103735,0.978607494,0.85568273,0.97514633,0.986537755,0.980311016,0.862148823,0.798592519,0.791536121
PE(18:0_20:2),1.224511315,1.210315024,1.541454839,1.177251471,1.008132185,1.078008121,0.823391476,1.153639935,1.220137964,1.126533042,0.965593697,1.293773901,0.966277102,0.746714788,1.108060893,1.159048631,1.135152257,1.392165691,0.935095664,1.141873938,0.974411541,1.054578138,0.961767243
PE(18:0_20:3),4.825411631,5.133471875,5.232764765,5.857746266,4.53657635,4.961572986,4.574913609,4.540559279,5.043204647,4.540384997,4.243496852,4.663730503,4.768346909,5.087034981,5.074536228,4.747453273,4.798369726,4.694146781,4.820462612,4.68933223,4.634813971,3.815229863,4.354402216
PE(18:0_20:4),11.60580604,13.43251848,15.852026,14.63334698,13.74242386,14.92458616,13.92582376,12.00417774,12.32638049,14.66314501,14.05830954,10.87599743,15.58366601,14.4091471,13.60611341,13.55828066,13.35630525,12.62093822,13.89331987,11.47423148,13.07991434,12.33250813,14.65359889
PE(18:0_22:6),3.409756736,3.740552834,3.244167963,3.389804772,3.17074364,2.931674842,3.486732905,2.233071485,2.929430709,2.639820042,4.088139459,4.571864031,2.349339736,1.865460214,5.041130778,2.378763187,3.203682595,2.880277021,3.954608615,2.743391813,2.83600786,3.251507777,4.380677722
PE(18:1_16:1),0.013792526,0.017311359,0.009912614,0.016007054,0.013998396,0.017495125,0.018388501,0.011072452,0.011482913,0.013220463,0.01927737,0.022319776,0.017260782,0.009972096,0.01926208,0.016133336,0.012468472,0.013139614,0.012374041,0.019334651,0.017459275,0.01695147,0.015175245
PE(18:1_18:1),0.466269055,0.450188059,0.419571458,0.377520892,0.383293517,0.384992611,0.398287611,0.375901299,0.372053173,0.398549719,0.403300342,0.382547183,0.362654398,0.42413621,0.481261688,0.331099852,0.441544094,0.433175093,0.413985422,0.424451032,0.410980263,0.404535053,0.487689691
PE(18:1_18:2),3.545391938,3.690213781,4.416485709,4.172319287,4.137078159,4.112021686,3.53593686,4.017893979,3.524167518,4.944577988,4.250848132,4.009639466,3.353396748,3.895334233,4.121251249,4.209537896,3.745060821,4.310569989,4.086649157,4.323055792,4.220455787,3.587153895,3.407328272
PE(18:1_18:3),0.625705008,0.538743903,0.601813901,0.709292763,0.390374526,0.567552458,0.542587639,0.466489273,0.578507291,0.513130415,0.515590415,0.988644068,0.567691731,0.419947921,0.795802008,0.746373442,0.850380265,0.360335402,0.425598712,0.623111881,0.677077633,0.543909609,0.535666793
PE(18:1_20:1),0.580176819,0.474661125,0.66508291,0.748378338,0.625180202,0.651976918,0.701209478,0.63004391,0.633627819,0.659654693,0.705032268,0.665105487,0.630504073,0.578104757,0.830546544,0.629019399,0.583435401,0.52665466,0.543833884,0.609617981,0.461351557,0.459152452,0.504881261
PE(18:1_20:3),0.90854895,1.069191895,0.861167862,0.97918238,0.657339297,0.894464629,0.698823433,0.805084354,0.685021582,0.877356618,0.702419131,0.910024492,0.7097155,0.84249491,0.787829631,1.177030738,1.041136968,0.725934264,0.749969404,0.924728841,0.743014427,0.660024478,0.690232938
PE(18:1_20:4),2.063015179,2.449793749,2.968503665,2.55498536,2.501892448,2.955064618,2.633635454,2.235011665,2.39960392,2.473630254,2.228669332,2.106199056,2.913559781,2.537066971,2.254106556,2.164517488,2.558645493,2.55536308,2.806694561,2.44493028,2.507508292,2.289472368,2.515078208
PE(18:1_22:6),1.312581742,0.822428272,1.819476014,1.957700651,1.51927593,1.276016118,1.26113384,1.006677141,1.314388557,1.062544107,1.61502118,1.833087013,1.68917567,1.06621933,1.519037311,0.96166052,2.171416046,1.642451927,1.522371468,0.920779727,1.612903226,1.900433817,1.980389329
PE(18:2_16:1),0.097966751,0.095135912,0.088924767,0.081476941,0.100147969,0.098957482,0.09095627,0.070175898,0.071909211,0.087310217,0.090891839,0.09513914,0.06845941,0.090604241,0.093632288,0.067234724,0.065580617,0.104546466,0.087971573,0.080898112,0.062151738,0.099101509,0.10668212
PE(18:2_18:2),1.801281838,1.848372654,1.921560953,2.004441345,1.696911459,2.095495269,2.158912488,1.701111966,1.510619138,2.306213054,2.251295498,1.6893189,1.672161878,1.623540494,2.036738373,1.478373896,2.145056191,1.847297984,2.109419292,2.088364183,2.028065405,1.713075161,1.377790153
PE(18:2_18:3),0.139420612,0.307638156,0.278974448,0.217002467,0.12846109,0.204241363,0.217701441,0.215824048,0.224524261,0.131926239,0.131411799,0.217669492,0.22712357,0.096543833,0.257227913,0.202203831,0.273644696,0.226507092,0.221573757,0.241765852,0.174458604,0.243018556,0.083681611
PE(18:2_20:3),0.145429475,0.266660369,0.247161116,0.291094685,0.235870329,0.32763411,0.214908672,0.159510053,0.197184235,0.27751538,0.264481134,0.302195677,0.252469209,0.175041644,0.277847101,0.12955089,0.209612704,0.32769023,0.273365153,0.255390513,0.206340167,0.241719575,0.17150252
PE(18:2_20:4),0.431985046,0.425597298,0.850608491,0.539936404,0.450809053,0.632381012,0.681045197,0.586647496,0.545073429,0.581131108,0.506167904,0.492428142,0.736653359,0.571519128,0.545550636,0.379154376,0.499075552,0.598977397,0.487750685,0.432692564,0.44245384,0.408802201,0.491251326
PE(O-16:0_18:1),0.057236431,0.080410366,0.050800302,0.047300324,0.043094626,0.048162431,0.065236627,0.038072636,0.052757296,0.055051303,0.053784362,0.048376799,0.062071064,0.054403444,0.081354587,0.061709509,0.049445374,0.06530913,0.064601085,0.046741326,0.060440688,0.058995314,0.06448636
PE(O-16:0_18:2),0.63484288,0.933466998,0.836910413,0.846559487,0.631913182,0.83982249,0.679778882,0.68862524,0.523398529,0.584414629,0.833915324,0.603361035,0.626571973,0.612829697,0.697870734,0.487999193,0.67032789,0.555080436,0.651899247,0.701667866,0.782368186,0.460152625,0.66026049
PE(O-16:0_20:1),0.260929516,0.407594578,0.375302894,0.342535325,0.285920231,0.370677495,0.371276946,0.326507973,0.27770382,0.28037309,0.325018807,0.498818373,0.362530988,0.369748288,0.311454954,0.266011161,0.347256832,0.621656911,0.35674948,0.309840136,0.420121488,0.443088809,0.256413749
PE(O-16:0_20:4),2.882280077,3.397940256,3.855414189,3.764978119,3.407397058,3.686046875,2.930673861,2.546334979,2.721329184,2.871824809,3.309965734,2.331917632,3.037519453,3.313714304,2.992058277,3.317179379,3.149127473,3.193260876,3.320530948,2.993014637,2.92238385,2.58672168,3.34742842
PE(O-16:0_22:6),0.890204028,1.068054584,1.165091518,1.337201735,0.839334638,1.021723896,1.229222677,0.923959152,1.284361087,0.667872265,1.812153796,1.499076298,0.930872349,0.7633862,1.345727747,0.781885239,0.757211749,0.895601562,0.754701251,0.939883041,0.573849681,0.794307481,1.445710166
PE(O-18:0_16:0),0.015178925,0.009959369,0.012127829,0.014011517,0.013302362,0.011044297,0.011389417,0.008433276,0.015452602,0.006034054,0.012207889,0.010424842,0.00958826,0.009633462,0.015618687,0.009769195,0.008973467,0.014185424,0.008354706,0.011534914,0.015949284,0.016190674,0.010414006
PE(O-18:0_18:0),0.00943323,0.012059937,0.008966247,0.015455227,0.007621661,0.008845605,0.006959316,0.0082439,0.007414742,0.010214854,0.008919224,0.01326336,0.006327103,0.014097267,0.011143072,0.007919536,0.007537857,0.010680663,0.015947684,0.007788757,0.013745845,0.012442173,0.008086396
PE(O-18:0_18:1),0.031139869,0.030880945,0.030703178,0.030350481,0.026571658,0.029289265,0.03211426,0.025686639,0.026056346,0.024844142,0.028227875,0.023120905,0.028003077,0.026650893,0.033034878,0.028479625,0.025186458,0.022102468,0.0271062,0.033214756,0.030591687,0.030362467,0.031738382
PE(O-18:0_18:2),0.516222911,0.601244803,0.506653368,0.582158763,0.47473914,0.531692205,0.46062657,0.446275343,0.483785452,0.52234541,0.534167588,0.403191348,0.415086659,0.456179932,0.442809462,0.49261575,0.603997639,0.582366402,0.517534624,0.612008634,0.454473614,0.538423195,0.380972405
PE(O-18:0_20:3),0.106456322,0.13904501,0.114268067,0.225473928,0.080397738,0.116734345,0.151637321,0.142454356,0.16951067,0.120857313,0.184186562,0.14897091,0.179042222,0.198454562,0.107686549,0.1850031,0.15213076,0.1476362,0.237996165,0.198545106,0.13166287,0.171689742,0.210189348
PE(O-18:0_20:4),0.626458268,0.681099637,0.835949385,1.07681894,0.615998171,1.128547736,0.92021583,0.630676578,0.683881587,0.825236359,0.648429469,0.651651652,1.030753096,0.973091186,0.649021568,0.737547408,0.666869286,0.655835266,0.746703217,0.803609993,0.847118122,0.575568892,1.065780753
PE(P-16:0_16:0),0.035207184,0.034180606,0.029588193,0.019393357,0.034345422,0.032982196,0.029002452,0.027769775,0.025750158,0.023203442,0.03207751,0.031443293,0.02983078,0.032403264,0.035134789,0.029514117,0.040211545,0.03385487,0.035021292,0.029617918,0.043311723,0.018683071,0.049503877
PE(P-16:0_16:1),0.008953401,0.014257555,0.013565295,0.012639077,0.005890668,0.007583763,0.009961764,0.013502106,0.011196422,0.012851569,0.012902324,0.014044156,0.006484037,0.012047875,0.014972747,0.010301063,0.014932875,0.014606773,0.011383389,0.016725955,0.006684174,0.011356454,0.009426097
PE(P-16:0_18:0),0.015391275,0.01354155,0.018244437,0.025418655,0.016003836,0.01878057,0.019672992,0.025021808,0.016775832,0.023291274,0.013621785,0.021518648,0.014367079,0.017028425,0.025024737,0.022183109,0.008208652,0.019647838,0.01774666,0.011528327,0.025563169,0.011560522,0.021449672
PE(P-16:0_18:1),0.400942915,0.365621846,0.356228106,0.34328726,0.32266411,0.375175659,0.37813542,0.308094615,0.341556218,0.310015125,0.361586233,0.349485366,0.322793265,0.371192847,0.421392473,0.332953166,0.330597116,0.37917757,0.394445863,0.374350022,0.337901604,0.362160342,0.405623371
PE(P-16:0_18:2),8.275994979,9.406283057,8.95494142,8.953849166,8.776041612,8.447207569,7.044181476,6.781500604,6.585099817,8.246498565,7.539374433,8.109622088,7.239250595,7.16789552,7.67995225,8.123941105,9.024745084,8.770767844,7.791597728,9.121538361,8.546758242,7.779192727,6.384052371
PE(P-16:0_18:3),1.001623654,0.842309046,0.617467515,0.873149671,0.913837074,0.80764787,0.913839223,0.75827374,0.759205865,0.69353477,0.890530267,0.972457627,0.672229514,0.68085694,0.783742873,0.671610564,0.907371295,0.88231383,0.673415174,0.917853279,0.781017903,0.854951314,0.760163374
PE(P-16:0_20:1),0.817097899,1.258395126,1.231244358,1.449992457,1.24958415,1.237743108,0.959437222,0.939080194,1.290088346,1.212542171,1.208100725,1.313023676,1.228190296,1.290024061,1.095832293,1.086411551,1.593909701,0.927870329,1.277118264,1.645685412,1.269589977,1.089879905,1.101303183
PE(P-16:0_20:3),4.387703788,4.319038398,3.694683328,4.233670237,3.50123831,5.094550118,3.687222314,3.748139589,3.674855783,4.449097043,3.476501564,4.896188717,3.281588164,4.352535628,3.804300807,4.269643015,5.144190565,4.741287708,5.223799617,4.153939975,3.386940015,3.495180907,4.470644326
PE(P-16:0_20:4),14.31548128,18.06804906,20.78415848,19.11651922,16.83829095,23.52367243,16.52256813,15.75530356,15.79931072,20.26862399,18.02832667,13.58901759,19.73140943,18.01644956,18.10727039,17.81533923,16.70151711,19.62800704,19.09499351,16.25093982,16.50891854,14.84111028,18.07055276
PE(P-16:0_20:5),4.928419205,7.298507463,7.104625056,7.4926168,7.443901184,9.935142857,5.537188394,5.159711388,6.85501765,4.252963362,6.069107551,7.308460754,4.430942592,4.524522651,3.457138612,4.961588663,5.202113606,8.013119204,6.872469998,6.560220094,8.275486827,7.956604221,6.283869116
PE(P-16:0_22:6),3.24287209,4.831962911,5.28137337,6.40856833,4.991389432,4.605553609,5.984570427,4.1709348,3.866344605,4.921577276,7.178559791,6.02937373,5.272108844,3.702995798,6.177002419,4.779312119,4.179307321,3.598467546,6.237887911,4.62214425,4.046749632,4.727965295,6.030281182
PE(P-16:1_18:1),0.009439356,0.007757438,0.012536727,0.014624432,0.011100181,0.008072159,0.00871704,0.01211805,0.012055894,0.008466999,0.003876745,0.011522836,0.004476435,0.008030451,0.008065784,0.006738825,0.008839669,0.006897163,0.010990369,0.011480018,0.012198925,0.011342586,0.011182647
PE(P-18:0_16:0),0.192684959,0.202189422,0.218378909,0.21092821,0.164751883,0.170150804,0.161167813,0.170647928,0.19727583,0.179849948,0.173633964,0.188972888,0.175413482,0.18432215,0.236363284,0.169980334,0.18644126,0.186867301,0.196684049,0.193102767,0.161930163,0.161571914,0.220101297
PE(P-18:0_16:1),0.022198719,0.014533605,0.014631802,0.017770456,0.01794149,0.020499944,0.012602327,0.014513455,0.01459671,0.01238079,0.019258601,0.021423081,0.015986175,0.015955353,0.029439871,0.021022503,0.012593229,0.018589064,0.012505723,0.020494071,0.015473308,0.010958226,0.021119566
PE(P-18:0_18:0),0.103263244,0.064364955,0.061454834,0.075274488,0.057567516,0.059798614,0.064624207,0.066084168,0.044359532,0.074017732,0.050806421,0.076481377,0.065682451,0.06787402,0.086338245,0.059415713,0.080298332,0.104027883,0.103688307,0.07147343,0.060537114,0.049267437,0.072452279
PE(P-18:0_18:1),2.269788344,2.403278957,1.888096854,2.076123609,1.601663209,1.926642483,1.995544049,1.947137904,1.945851433,1.808596639,2.098624475,2.368486761,2.28252066,2.237344674,2.713471118,1.904662163,2.244039235,2.287697251,2.170835916,2.240559947,2.36504452,2.115070284,2.286389988
PE(P-18:0_18:2),14.8060804,13.6386381,15.72457328,14.65366074,15.38305428,12.34047141,11.85806018,14.06821927,12.73502241,14.10956854,13.36570939,14.79929876,10.36206269,11.03784249,15.46279874,15.21636188,13.77137996,14.86115477,13.90919714,14.41585454,14.30844054,14.88665899,12.55570078
PE(P-18:0_18:3),0.370876773,0.399356363,0.435685009,0.404091283,0.345999709,0.327307965,0.30348679,0.393189756,0.312175632,0.454610087,0.446684631,0.340508475,0.39063379,0.271561588,0.46268732,0.216291612,0.327076833,0.276595745,0.365425639,0.314044579,0.284692362,0.364826383,0.386588146
PE(P-18:0_20:1),0.851812799,0.876021348,0.844728465,1.006235229,0.734188445,0.871126309,0.726509791,0.799168015,0.709830973,0.70811669,0.614443521,0.757916899,0.680871995,0.773320378,0.673737626,0.791788467,0.740423196,0.690184602,0.683351691,0.775231955,0.693887623,0.701904689,0.744857649
PE(P-18:0_20:2),2.072998621,1.665045105,2.177079869,1.591441645,1.444719624,1.986279119,1.476509791,1.678715045,1.629956836,1.613137527,1.459318209,1.742276458,1.528036832,1.894410513,1.502329257,2.109575693,2.115217299,2.008104457,1.901603231,1.680010454,1.466059226,1.41455672,1.598283613
PE(P-18:0_20:3),22.25014194,23.39729845,26.53736875,28.70880475,24.45758326,27.11331481,23.4936235,25.70316617,22.98196781,25.58483826,22.61183038,24.30443003,26.83114941,22.33675736,26.46106813,25.27300912,26.93690079,23.95002251,20.60078326,25.9306094,20.77657555,22.2284097,19.77755074
PE(P-18:0_20:4),21.17082564,24.13219457,32.23513345,29.71844599,25.87220261,30.3053791,27.92718785,22.19437361,24.9459376,27.61182937,25.29620217,20.82784213,32.20414101,29.40283985,25.15880588,27.89922742,23.52883519,26.53331843,28.51900159,25.33998987,24.56355279,22.86524131,30.23995891
PE(P-18:0_20:5),4.026952488,9.2460199,5.586439156,8.05325587,9.08260422,9.101142857,5.695341234,6.923556942,9.857791225,5.151804957,4.094050343,7.397553517,4.288107203,5.933358293,4.597385233,5.152899497,6.938243065,7.990952273,6.755328676,5.894232729,9.914948454,7.453877164,7.853616533
PE(P-18:0_22:4),37.54718407,44.01624938,30.91402412,75.68083097,24.08625205,42.81813079,38.83405723,44.15388674,28.11407288,27.58119744,40.98762759,25.94372177,39.88146465,43.2631899,37.17110907,34.33618199,30.39012461,39.44791358,41.23319923,43.12142328,34.07684872,61.13903171,32.38529748
PE(P-18:0_22:6),3.076379806,3.944541638,5.259002273,4.648264642,4.248434442,4.368868255,4.836820573,3.057030636,3.875153926,3.931898377,6.38856305,4.056068723,3.905962385,2.630811983,5.556857252,4.015781799,3.861376589,3.14801444,4.210004632,3.532163743,3.737514328,4.63146757,5.632444124
PE(P-18:1_16:0),0.06503416,0.09247246,0.082930407,0.090805056,0.051161022,0.076533002,0.076297962,0.092244247,0.078623841,0.080357441,0.077199151,0.07340496,0.077821838,0.094749202,0.105670483,0.080456493,0.079251458,0.090899073,0.071948932,0.08109574,0.081149727,0.083073296,0.09623679
PE(P-18:1_16:1),0.015815974,0.015549383,0.013392462,0.014530764,0.008926106,0.010163731,0.013491131,0.009845538,0.008956421,0.008314171,0.006625292,0.010664774,0.008160547,0.00943556,0.011271292,0.008243044,0.009318808,0.011592506,0.006788705,0.015814668,0.015235321,0.011176162,0.016382422
