Molecule List Name,Precursor Name,Precursor Mz,Precursor Charge,Product Mz,Product Charge,Explicit Retention Time,Explicit Retention Time Window,Note
TAG,TAG(50:3_FA16:0),846.8,1,573.5,1,11.21,0.5,SIL_TAG(50:1_FA16:0)_d9_Lipidyzer
TAG,TAG(50:3_FA16:1),846.8,1,575.5,1,11.21,0.5,SIL_TAG(52:1_FA18:0)_d9_Lipidyzer
TAG,TAG(50:3_FA18:0),846.8,1,545.5,1,11.25,0.5,SIL_TAG(52:1_FA18:0)_d9_Lipidyzer
TAG,TAG(50:3_FA18:1),846.8,1,547.5,1,11.2,0.5,SIL_TAG(52:2_FA18:1)_d9_Lipidyzer
TAG,TAG(50:3_FA18:2),846.8,1,549.5,1,11.24,0.5,SIL_TAG(52:3_FA18:2)_d9_Lipidyzer
TAG,TAG(50:3_FA18:3),846.8,1,551.503,1,11.34,0.5,SIL_TAG(52:4_FA18:3)_d9_Lipidyzer
TAG,TAG(50:3_FA20:3),846.8,1,523.472,1,11.31,0.5,SIL_TAG(54:4_FA20:3)_d9_Lipidyzer
TAG,TAG(50:4_FA14:0),844.6,1,599.4,1,10.86,0.5,SIL_TAG(50:1_FA16:0)_d9_Lipidyzer
TAG,TAG(50:4_FA16:0),844.6,1,571.3,1,10.91,0.5,SIL_TAG(50:1_FA16:0)_d9_Lipidyzer
TAG,TAG(50:4_FA16:1),844.6,1,573.3,1,10.81,0.5,SIL_TAG(52:1_FA18:0)_d9_Lipidyzer
TAG,TAG(50:4_FA18:1),844.6,1,545.3,1,10.87,0.5,SIL_TAG(52:2_FA18:1)_d9_Lipidyzer
TAG,TAG(50:4_FA18:2),844.6,1,547.3,1,10.84,0.5,SIL_TAG(52:3_FA18:2)_d9_Lipidyzer
TAG,TAG(50:4_FA18:3),844.6,1,549.3,1,10.88,0.5,SIL_TAG(52:4_FA18:3)_d9_Lipidyzer
TAG,TAG(50:4_FA20:3),844.6,1,521.3,1,10.89,0.5,SIL_TAG(54:4_FA20:3)_d9_Lipidyzer
TAG,TAG(50:4_FA20:4),844.6,1,523.3,1,11.11,0.5,SIL_TAG(54:5_FA20:4)_d9_Lipidyzer
TAG,TAG(50:5_FA14:0),842.6,1,597.4,1,10.55,0.5,SIL_TAG(50:1_FA16:0)_d9_Lipidyzer
TAG,TAG(50:5_FA16:0),842.6,1,569.3,1,10.67,0.5,SIL_TAG(50:1_FA16:0)_d9_Lipidyzer
TAG,TAG(50:5_FA16:1),842.6,1,571.3,1,10.54,0.5,SIL_TAG(52:1_FA18:0)_d9_Lipidyzer
TAG,TAG(50:5_FA18:1),842.6,1,543.3,1,10.54,0.5,SIL_TAG(52:2_FA18:1)_d9_Lipidyzer
TAG,TAG(50:5_FA18:2),842.6,1,545.3,1,10.56,0.5,SIL_TAG(52:3_FA18:2)_d9_Lipidyzer
TAG,TAG(50:5_FA18:3),842.6,1,547.3,1,10.56,0.5,SIL_TAG(52:4_FA18:3)_d9_Lipidyzer
TAG,TAG(50:5_FA20:4),842.6,1,521.3,1,10.7,0.5,SIL_TAG(54:5_FA20:4)_d9_Lipidyzer
TAG,TAG(50:5_FA20:5),842.6,1,523.3,1,10.78,0.5,SIL_TAG(54:5_FA20:4)_d9_Lipidyzer
TAG,TAG(50:6_FA20:4),840.7,1,519.441,1,10.38,0.5,SIL_TAG(54:5_FA20:4)_d9_Lipidyzer
TAG,TAG(51:0_FA16:0),866.8,1,593.5,1,12.52,0.5,SIL_TAG(50:1_FA16:0)_d9_Lipidyzer
TAG,TAG(51:0_FA17:0),866.8,1,579.5,1,12.55,0.5,SIL_TAG(52:1_FA18:0)_d9_Lipidyzer
TAG,TAG(51:0_FA18:0),866.8,1,565.5,1,12.53,0.5,SIL_TAG(52:1_FA18:0)_d9_Lipidyzer
TAG,TAG(51:1_FA16:0),864.8,1,591.5,1,12.55,0.5,SIL_TAG(50:1_FA16:0)_d9_Lipidyzer
TAG,TAG(51:1_FA17:0),864.8,1,577.5,1,12.54,0.5,SIL_TAG(52:1_FA18:0)_d9_Lipidyzer
TAG,TAG(51:1_FA18:0),864.8,1,563.5,1,12.55,0.5,SIL_TAG(52:1_FA18:0)_d9_Lipidyzer
TAG,TAG(51:1_FA18:1),864.8,1,565.5,1,12.55,0.5,SIL_TAG(52:2_FA18:1)_d9_Lipidyzer
TAG,TAG(51:2_FA16:0),862.8,1,589.5,1,11.9,0.5,SIL_TAG(50:1_FA16:0)_d9_Lipidyzer
TAG,TAG(51:2_FA16:1),862.8,1,591.5,1,11.9,0.5,SIL_TAG(52:1_FA18:0)_d9_Lipidyzer
TAG,TAG(51:2_FA17:0),862.8,1,575.5,1,11.97,0.5,SIL_TAG(52:1_FA18:0)_d9_Lipidyzer
TAG,TAG(51:2_FA18:1),862.8,1,563.5,1,11.9,0.5,SIL_TAG(52:2_FA18:1)_d9_Lipidyzer
TAG,TAG(51:2_FA18:2),862.8,1,565.5,1,12,0.5,SIL_TAG(52:3_FA18:2)_d9_Lipidyzer
TAG,TAG(51:3_FA16:1),860.8,1,589.5,1,11.44,0.5,SIL_TAG(52:1_FA18:0)_d9_Lipidyzer
TAG,TAG(51:3_FA17:0),860.8,1,573.5,1,11.46,0.5,SIL_TAG(52:1_FA18:0)_d9_Lipidyzer
TAG,TAG(51:3_FA18:2),860.8,1,563.5,1,11.46,0.5,SIL_TAG(52:3_FA18:2)_d9_Lipidyzer
TAG,TAG(51:3_FA18:3),860.8,1,565.5,1,11.54,0.5,SIL_TAG(52:4_FA18:3)_d9_Lipidyzer
TAG,TAG(51:4_FA16:1),858.8,1,587.5,1,11.02,0.5,SIL_TAG(52:1_FA18:0)_d9_Lipidyzer
TAG,TAG(51:4_FA18:2),858.8,1,561.5,1,11.07,0.5,SIL_TAG(52:3_FA18:2)_d9_Lipidyzer
TAG,TAG(51:4_FA18:3),858.8,1,563.5,1,11.08,0.5,SIL_TAG(52:4_FA18:3)_d9_Lipidyzer
TAG,TAG(51:4_FA20:4),858.8,1,537.5,1,11.34,0.5,SIL_TAG(54:5_FA20:4)_d9_Lipidyzer
TAG,TAG(51:5_FA18:2),856.8,1,559.5,1,10.75,0.5,SIL_TAG(52:3_FA18:2)_d9_Lipidyzer
TAG,TAG(51:5_FA18:3),856.8,1,561.5,1,10.76,0.5,SIL_TAG(52:4_FA18:3)_d9_Lipidyzer
TAG,TAG(52:0_FA16:0),880.8,1,607.5,1,12.77,0.5,SIL_TAG(50:1_FA16:0)_d9_Lipidyzer
TAG,TAG(52:0_FA18:0),880.8,1,579.5,1,12.78,0.5,SIL_TAG(52:1_FA18:0)_d9_Lipidyzer
TAG,TAG(52:0_FA20:0),880.8,1,551.503,1,12.82,0.5,SIL_TAG(54:4_FA20:3)_d9_Lipidyzer
TAG,TAG(52:1_FA16:0),878.8,1,605.5,1,12.77,0.5,SIL_TAG(50:1_FA16:0)_d9_Lipidyzer
TAG,TAG(52:1_FA16:1),878.8,1,607.5,1,12.78,0.5,SIL_TAG(52:1_FA18:0)_d9_Lipidyzer
TAG,TAG(52:1_FA18:0),878.8,1,577.5,1,12.79,0.5,SIL_TAG(52:1_FA18:0)_d9_Lipidyzer
TAG,TAG(52:1_FA18:1),878.8,1,579.5,1,12.79,0.5,SIL_TAG(52:2_FA18:1)_d9_Lipidyzer
TAG,TAG(52:1_FA20:0),878.8,1,549.5,1,12.78,0.5,SIL_TAG(54:4_FA20:3)_d9_Lipidyzer
TAG,TAG(52:1_FA20:1),878.8,1,551.503,1,12.75,0.5,SIL_TAG(54:4_FA20:3)_d9_Lipidyzer
TAG,TAG(52:2_FA14:0),876.8,1,631.6,1,12.18,0.5,SIL_TAG(50:1_FA16:0)_d9_Lipidyzer
TAG,TAG(52:2_FA16:0),876.8,1,603.5,1,12.31,0.5,SIL_TAG(50:1_FA16:0)_d9_Lipidyzer
TAG,TAG(52:2_FA16:1),876.8,1,605.5,1,12.22,0.5,SIL_TAG(52:1_FA18:0)_d9_Lipidyzer
TAG,TAG(52:2_FA18:0),876.8,1,575.5,1,12.3,0.5,SIL_TAG(52:1_FA18:0)_d9_Lipidyzer
TAG,TAG(52:2_FA18:1),876.8,1,577.5,1,12.33,0.5,SIL_TAG(52:2_FA18:1)_d9_Lipidyzer
TAG,TAG(52:2_FA18:2),876.8,1,579.5,1,12.32,0.5,SIL_TAG(52:3_FA18:2)_d9_Lipidyzer
TAG,TAG(52:2_FA20:0),876.8,1,547.5,1,12.28,0.5,SIL_TAG(54:4_FA20:3)_d9_Lipidyzer
TAG,TAG(52:2_FA20:1),876.8,1,549.5,1,12.15,0.5,SIL_TAG(54:4_FA20:3)_d9_Lipidyzer
TAG,TAG(52:2_FA20:2),876.8,1,551.503,1,12.28,0.5,SIL_TAG(54:4_FA20:3)_d9_Lipidyzer
TAG,TAG(52:3_FA14:0),874.8,1,629.6,1,11.67,0.5,SIL_TAG(50:1_FA16:0)_d9_Lipidyzer
TAG,TAG(52:3_FA16:0),874.8,1,601.5,1,11.81,0.5,SIL_TAG(50:1_FA16:0)_d9_Lipidyzer
TAG,TAG(52:3_FA16:1),874.8,1,603.5,1,11.64,0.5,SIL_TAG(52:1_FA18:0)_d9_Lipidyzer
TAG,TAG(52:3_FA18:0),874.8,1,573.5,1,11.84,0.5,SIL_TAG(52:1_FA18:0)_d9_Lipidyzer
TAG,TAG(52:3_FA18:1),874.8,1,575.5,1,11.79,0.5,SIL_TAG(52:2_FA18:1)_d9_Lipidyzer
TAG,TAG(52:3_FA18:2),874.8,1,577.5,1,11.79,0.5,SIL_TAG(52:3_FA18:2)_d9_Lipidyzer
TAG,TAG(52:3_FA18:3),874.8,1,579.5,1,11.84,0.5,SIL_TAG(52:4_FA18:3)_d9_Lipidyzer
TAG,TAG(52:3_FA20:0),874.8,1,545.5,1,11.74,0.5,SIL_TAG(54:4_FA20:3)_d9_Lipidyzer
TAG,TAG(52:3_FA20:1),874.8,1,547.5,1,11.67,0.5,SIL_TAG(54:4_FA20:3)_d9_Lipidyzer
TAG,TAG(52:3_FA20:2),874.8,1,549.5,1,11.64,0.5,SIL_TAG(54:4_FA20:3)_d9_Lipidyzer
TAG,TAG(52:3_FA20:3),874.8,1,551.503,1,11.83,0.5,SIL_TAG(54:4_FA20:3)_d9_Lipidyzer
TAG,TAG(52:4_FA14:0),872.8,1,627.6,1,11.34,0.5,SIL_TAG(50:1_FA16:0)_d9_Lipidyzer
TAG,TAG(52:4_FA16:0),872.8,1,599.5,1,11.34,0.5,SIL_TAG(50:1_FA16:0)_d9_Lipidyzer
TAG,TAG(52:4_FA16:1),872.8,1,601.5,1,11.23,0.5,SIL_TAG(52:1_FA18:0)_d9_Lipidyzer
TAG,TAG(52:4_FA18:0),872.8,1,571.5,1,11.36,0.5,SIL_TAG(52:1_FA18:0)_d9_Lipidyzer
TAG,TAG(52:4_FA18:1),872.8,1,573.5,1,11.23,0.5,SIL_TAG(52:2_FA18:1)_d9_Lipidyzer
TAG,TAG(52:4_FA18:2),872.8,1,575.5,1,11.2,0.5,SIL_TAG(52:3_FA18:2)_d9_Lipidyzer
TAG,TAG(52:4_FA18:3),872.8,1,577.5,1,11.33,0.5,SIL_TAG(52:4_FA18:3)_d9_Lipidyzer
TAG,TAG(52:4_FA20:0),872.8,1,543.5,1,11.3,0.5,SIL_TAG(54:4_FA20:3)_d9_Lipidyzer
TAG,TAG(52:4_FA20:2),872.8,1,547.5,1,11.27,0.5,SIL_TAG(54:4_FA20:3)_d9_Lipidyzer
TAG,TAG(52:4_FA20:3),872.8,1,549.5,1,11.32,0.5,SIL_TAG(54:4_FA20:3)_d9_Lipidyzer
TAG,TAG(52:4_FA20:4),872.8,1,551.503,1,11.55,0.5,SIL_TAG(54:5_FA20:4)_d9_Lipidyzer
TAG,TAG(52:4_FA22:4),872.8,1,523.472,1,11.44,0.5,SIL_TAG(56:7_FA22:6)_d9_Lipidyzer
TAG,TAG(52:5_FA14:0),870.8,1,625.6,1,11.1,0.5,SIL_TAG(50:1_FA16:0)_d9_Lipidyzer
TAG,TAG(52:5_FA16:0),870.8,1,597.5,1,10.96,0.5,SIL_TAG(50:1_FA16:0)_d9_Lipidyzer
TAG,TAG(52:5_FA16:1),870.8,1,599.5,1,10.87,0.5,SIL_TAG(52:1_FA18:0)_d9_Lipidyzer
TAG,TAG(52:5_FA18:1),870.8,1,571.5,1,10.91,0.5,SIL_TAG(52:2_FA18:1)_d9_Lipidyzer
TAG,TAG(52:5_FA18:2),870.8,1,573.5,1,10.87,0.5,SIL_TAG(52:3_FA18:2)_d9_Lipidyzer
TAG,TAG(52:5_FA18:3),870.8,1,575.5,1,10.97,0.5,SIL_TAG(52:4_FA18:3)_d9_Lipidyzer
TAG,TAG(52:5_FA20:3),870.8,1,547.5,1,10.95,0.5,SIL_TAG(54:4_FA20:3)_d9_Lipidyzer
TAG,TAG(52:5_FA20:4),870.8,1,549.5,1,11.11,0.5,SIL_TAG(54:4_FA20:3)_d9_Lipidyzer
TAG,TAG(52:5_FA20:5),870.8,1,551.503,1,11.23,0.5,SIL_TAG(54:4_FA20:3)_d9_Lipidyzer
TAG,TAG(52:5_FA22:5),870.8,1,523.472,1,10.97,0.5,SIL_TAG(56:7_FA22:6)_d9_Lipidyzer
TAG,TAG(52:6_FA14:0),868.8,1,623.6,1,10.75,0.5,SIL_TAG(50:1_FA16:0)_d9_Lipidyzer
TAG,TAG(52:6_FA16:0),868.8,1,595.5,1,10.7,0.5,SIL_TAG(50:1_FA16:0)_d9_Lipidyzer
TAG,TAG(52:6_FA16:1),868.8,1,597.5,1,10.59,0.5,SIL_TAG(52:1_FA18:0)_d9_Lipidyzer
TAG,TAG(52:6_FA18:1),868.8,1,569.5,1,10.64,0.5,SIL_TAG(52:2_FA18:1)_d9_Lipidyzer
TAG,TAG(52:6_FA18:2),868.8,1,571.5,1,10.59,0.5,SIL_TAG(52:3_FA18:2)_d9_Lipidyzer
TAG,TAG(52:6_FA18:3),868.8,1,573.5,1,10.65,0.5,SIL_TAG(52:4_FA18:3)_d9_Lipidyzer
TAG,TAG(52:6_FA20:4),868.8,1,547.5,1,10.75,0.5,SIL_TAG(54:4_FA20:3)_d9_Lipidyzer
TAG,TAG(52:6_FA20:5),868.8,1,549.5,1,10.8,0.5,SIL_TAG(54:4_FA20:3)_d9_Lipidyzer
TAG,TAG(52:6_FA22:6),868.8,1,523.472,1,10.94,0.5,SIL_TAG(56:7_FA22:6)_d9_Lipidyzer
TAG,TAG(52:7_FA16:0),866.7,1,593.4,1,10.45,0.5,SIL_TAG(50:1_FA16:0)_d9_Lipidyzer
TAG,TAG(52:7_FA18:1),866.7,1,567.4,1,10.49,0.5,SIL_TAG(52:1_FA18:0)_d9_Lipidyzer
TAG,TAG(52:7_FA20:5),866.7,1,547.4,1,10.47,0.5,SIL_TAG(54:4_FA20:3)_d9_Lipidyzer
TAG,TAG(52:7_FA22:6),866.7,1,521.4,1,10.55,0.5,SIL_TAG(56:7_FA22:6)_d9_Lipidyzer
TAG,TAG(52:8_FA16:1),864.8,1,593.5,1,10.29,0.5,SIL_TAG(52:1_FA18:0)_d9_Lipidyzer
TAG,TAG(52:8_FA18:2),864.8,1,567.5,1,10.22,0.5,SIL_TAG(52:3_FA18:2)_d9_Lipidyzer
TAG,TAG(53:0_FA16:0),894.8,1,621.5,1,12.89,0.5,SIL_TAG(50:1_FA16:0)_d9_Lipidyzer
TAG,TAG(53:1_FA16:0),892.8,1,619.5,1,12.89,0.5,SIL_TAG(50:1_FA16:0)_d9_Lipidyzer
TAG,TAG(53:1_FA17:0),892.8,1,605.5,1,12.89,0.5,SIL_TAG(52:1_FA18:0)_d9_Lipidyzer
TAG,TAG(53:1_FA18:0),892.8,1,591.5,1,12.89,0.5,SIL_TAG(52:1_FA18:0)_d9_Lipidyzer
TAG,TAG(53:1_FA18:1),892.8,1,593.5,1,12.54,0.5,SIL_TAG(52:2_FA18:1)_d9_Lipidyzer
TAG,TAG(53:2_FA16:0),890.8,1,617.5,1,12.52,0.5,SIL_TAG(50:1_FA16:0)_d9_Lipidyzer
TAG,TAG(53:2_FA17:0),890.8,1,603.5,1,12.56,0.5,SIL_TAG(52:1_FA18:0)_d9_Lipidyzer
TAG,TAG(53:2_FA18:1),890.8,1,591.5,1,12.54,0.5,SIL_TAG(52:2_FA18:1)_d9_Lipidyzer
TAG,TAG(53:2_FA18:2),890.8,1,593.5,1,12.63,0.5,SIL_TAG(52:3_FA18:2)_d9_Lipidyzer
TAG,TAG(53:3_FA16:0),888.8,1,615.5,1,11.99,0.5,SIL_TAG(50:1_FA16:0)_d9_Lipidyzer
TAG,TAG(53:3_FA17:0),888.8,1,601.5,1,12,0.5,SIL_TAG(52:1_FA18:0)_d9_Lipidyzer
TAG,TAG(53:3_FA18:2),888.8,1,591.5,1,11.99,0.5,SIL_TAG(52:3_FA18:2)_d9_Lipidyzer
TAG,TAG(53:4_FA16:0),886.8,1,613.5,1,11.55,0.5,SIL_TAG(50:1_FA16:0)_d9_Lipidyzer
TAG,TAG(53:4_FA17:0),886.8,1,599.5,1,11.55,0.5,SIL_TAG(52:1_FA18:0)_d9_Lipidyzer
TAG,TAG(53:4_FA18:2),886.8,1,589.5,1,11.49,0.5,SIL_TAG(52:3_FA18:2)_d9_Lipidyzer
TAG,TAG(53:4_FA18:3),886.8,1,591.5,1,11.57,0.5,SIL_TAG(52:4_FA18:3)_d9_Lipidyzer
TAG,TAG(53:4_FA20:4),886.8,1,565.5,1,11.36,0.5,SIL_TAG(54:4_FA20:3)_d9_Lipidyzer
TAG,TAG(53:5_FA20:4),884.8,1,563.5,1,11.35,0.5,SIL_TAG(54:4_FA20:3)_d9_Lipidyzer
TAG,TAG(53:6_FA20:4),882.8,1,561.5,1,10.96,0.5,SIL_TAG(54:4_FA20:3)_d9_Lipidyzer
TAG,TAG(54:0_FA16:0),908.8,1,635.5,1,12.98,0.5,SIL_TAG(50:1_FA16:0)_d9_Lipidyzer
TAG,TAG(54:0_FA18:0),908.8,1,607.5,1,12.98,0.5,SIL_TAG(52:1_FA18:0)_d9_Lipidyzer
TAG,TAG(54:1_FA16:0),906.8,1,633.5,1,12.75,0.5,SIL_TAG(50:1_FA16:0)_d9_Lipidyzer
TAG,TAG(54:1_FA18:0),906.8,1,605.5,1,12.97,0.5,SIL_TAG(52:1_FA18:0)_d9_Lipidyzer
TAG,TAG(54:1_FA18:1),906.8,1,607.5,1,12.77,0.5,SIL_TAG(52:2_FA18:1)_d9_Lipidyzer
TAG,TAG(54:1_FA20:0),906.8,1,577.5,1,12.82,0.5,SIL_TAG(54:4_FA20:3)_d9_Lipidyzer
TAG,TAG(54:1_FA20:1),906.8,1,579.5,1,12.77,0.5,SIL_TAG(54:4_FA20:3)_d9_Lipidyzer
TAG,TAG(54:2_FA16:0),904.8,1,631.5,1,12.76,0.5,SIL_TAG(50:1_FA16:0)_d9_Lipidyzer
TAG,TAG(54:2_FA18:0),904.8,1,603.5,1,12.78,0.5,SIL_TAG(52:1_FA18:0)_d9_Lipidyzer
TAG,TAG(54:2_FA18:1),904.8,1,605.5,1,12.74,0.5,SIL_TAG(52:2_FA18:1)_d9_Lipidyzer
TAG,TAG(54:2_FA18:2),904.8,1,607.5,1,12.82,0.5,SIL_TAG(52:3_FA18:2)_d9_Lipidyzer
TAG,TAG(54:2_FA20:0),904.8,1,575.5,1,12.83,0.5,SIL_TAG(54:4_FA20:3)_d9_Lipidyzer
TAG,TAG(54:2_FA20:1),904.8,1,577.5,1,12.75,0.5,SIL_TAG(54:4_FA20:3)_d9_Lipidyzer
TAG,TAG(54:2_FA20:2),904.8,1,579.5,1,12.79,0.5,SIL_TAG(54:4_FA20:3)_d9_Lipidyzer
TAG,TAG(54:3_FA16:0),902.8,1,629.5,1,12.28,0.5,SIL_TAG(50:1_FA16:0)_d9_Lipidyzer
TAG,TAG(54:3_FA16:1),902.8,1,631.5,1,12.24,0.5,SIL_TAG(52:1_FA18:0)_d9_Lipidyzer
TAG,TAG(54:3_FA18:0),902.8,1,601.5,1,12.33,0.5,SIL_TAG(52:1_FA18:0)_d9_Lipidyzer
TAG,TAG(54:3_FA18:1),902.8,1,603.5,1,12.32,0.5,SIL_TAG(52:2_FA18:1)_d9_Lipidyzer
TAG,TAG(54:3_FA18:2),902.8,1,605.5,1,12.33,0.5,SIL_TAG(52:3_FA18:2)_d9_Lipidyzer
TAG,TAG(54:3_FA18:3),902.8,1,607.5,1,12.44,0.5,SIL_TAG(52:4_FA18:3)_d9_Lipidyzer
TAG,TAG(54:3_FA20:1),902.8,1,575.5,1,12.27,0.5,SIL_TAG(54:4_FA20:3)_d9_Lipidyzer
TAG,TAG(54:3_FA20:2),902.8,1,577.5,1,12.28,0.5,SIL_TAG(54:4_FA20:3)_d9_Lipidyzer
TAG,TAG(54:3_FA20:3),902.8,1,579.5,1,11.84,0.5,SIL_TAG(54:4_FA20:3)_d9_Lipidyzer
TAG,TAG(54:4_FA16:0),900.8,1,627.5,1,11.83,0.5,SIL_TAG(50:1_FA16:0)_d9_Lipidyzer
TAG,TAG(54:4_FA16:1),900.8,1,629.5,1,11.73,0.5,SIL_TAG(52:1_FA18:0)_d9_Lipidyzer
TAG,TAG(54:4_FA18:0),900.8,1,599.5,1,11.82,0.5,SIL_TAG(52:1_FA18:0)_d9_Lipidyzer
TAG,TAG(54:4_FA18:1),900.8,1,601.5,1,11.79,0.5,SIL_TAG(52:2_FA18:1)_d9_Lipidyzer
TAG,TAG(54:4_FA18:2),900.8,1,603.5,1,11.76,0.5,SIL_TAG(52:3_FA18:2)_d9_Lipidyzer
TAG,TAG(54:4_FA18:3),900.8,1,605.5,1,11.84,0.5,SIL_TAG(52:4_FA18:3)_d9_Lipidyzer
TAG,TAG(54:4_FA20:1),900.8,1,573.5,1,11.77,0.5,SIL_TAG(54:4_FA20:3)_d9_Lipidyzer
TAG,TAG(54:4_FA20:2),900.8,1,575.5,1,11.77,0.5,SIL_TAG(54:4_FA20:3)_d9_Lipidyzer
TAG,TAG(54:4_FA20:3),900.8,1,577.5,1,11.83,0.5,SIL_TAG(54:4_FA20:3)_d9_Lipidyzer
TAG,TAG(54:4_FA20:4),900.8,1,579.5,1,11.59,0.5,SIL_TAG(54:5_FA20:4)_d9_Lipidyzer
TAG,TAG(54:4_FA22:4),900.8,1,551.503,1,11.96,0.5,SIL_TAG(56:7_FA22:6)_d9_Lipidyzer
TAG,TAG(54:5_FA16:0),898.8,1,625.5,1,11.56,0.5,SIL_TAG(50:1_FA16:0)_d9_Lipidyzer
TAG,TAG(54:5_FA16:1),898.8,1,627.5,1,11.36,0.5,SIL_TAG(52:1_FA18:0)_d9_Lipidyzer
TAG,TAG(54:5_FA18:0),898.8,1,597.5,1,11.4,0.5,SIL_TAG(52:1_FA18:0)_d9_Lipidyzer
TAG,TAG(54:5_FA18:1),898.8,1,599.5,1,11.33,0.5,SIL_TAG(52:2_FA18:1)_d9_Lipidyzer
TAG,TAG(54:5_FA18:2),898.8,1,601.5,1,11.25,0.5,SIL_TAG(52:3_FA18:2)_d9_Lipidyzer
TAG,TAG(54:5_FA18:3),898.8,1,603.5,1,11.36,0.5,SIL_TAG(52:4_FA18:3)_d9_Lipidyzer
TAG,TAG(54:5_FA20:2),898.8,1,573.5,1,11.36,0.5,SIL_TAG(54:4_FA20:3)_d9_Lipidyzer
TAG,TAG(54:5_FA20:3),898.8,1,575.5,1,11.4,0.5,SIL_TAG(54:4_FA20:3)_d9_Lipidyzer
TAG,TAG(54:5_FA20:4),898.8,1,577.5,1,11.56,0.5,SIL_TAG(54:5_FA20:4)_d9_Lipidyzer
TAG,TAG(54:5_FA20:5),898.8,1,579.5,1,11.23,0.5,SIL_TAG(54:5_FA20:4)_d9_Lipidyzer
TAG,TAG(54:5_FA22:4),898.8,1,549.5,1,11.45,0.5,SIL_TAG(56:7_FA22:6)_d9_Lipidyzer
TAG,TAG(54:5_FA22:5),898.8,1,551.503,1,11.56,0.5,SIL_TAG(56:7_FA22:6)_d9_Lipidyzer
TAG,TAG(54:6_FA16:0),896.8,1,623.5,1,11.16,0.5,SIL_TAG(50:1_FA16:0)_d9_Lipidyzer
TAG,TAG(54:6_FA16:1),896.8,1,625.5,1,11.11,0.5,SIL_TAG(52:1_FA18:0)_d9_Lipidyzer
TAG,TAG(54:6_FA18:1),896.8,1,597.5,1,10.97,0.5,SIL_TAG(52:2_FA18:1)_d9_Lipidyzer
TAG,TAG(54:6_FA18:2),896.8,1,599.5,1,10.93,0.5,SIL_TAG(52:3_FA18:2)_d9_Lipidyzer
TAG,TAG(54:6_FA18:3),896.8,1,601.5,1,10.96,0.5,SIL_TAG(52:4_FA18:3)_d9_Lipidyzer
TAG,TAG(54:6_FA20:3),896.8,1,573.5,1,10.96,0.5,SIL_TAG(54:4_FA20:3)_d9_Lipidyzer
TAG,TAG(54:6_FA20:4),896.8,1,575.5,1,11.16,0.5,SIL_TAG(54:5_FA20:4)_d9_Lipidyzer
TAG,TAG(54:6_FA20:5),896.8,1,577.5,1,11.23,0.5,SIL_TAG(54:5_FA20:4)_d9_Lipidyzer
TAG,TAG(54:6_FA22:5),896.8,1,549.5,1,11.11,0.5,SIL_TAG(56:7_FA22:6)_d9_Lipidyzer
TAG,TAG(54:6_FA22:6),896.8,1,551.503,1,10.95,0.5,SIL_TAG(56:7_FA22:6)_d9_Lipidyzer
TAG,TAG(54:7_FA16:1),894.8,1,623.5,1,10.78,0.5,SIL_TAG(52:1_FA18:0)_d9_Lipidyzer
TAG,TAG(54:7_FA18:1),894.8,1,595.5,1,10.67,0.5,SIL_TAG(52:2_FA18:1)_d9_Lipidyzer
TAG,TAG(54:7_FA18:2),894.8,1,597.5,1,10.63,0.5,SIL_TAG(52:3_FA18:2)_d9_Lipidyzer
TAG,TAG(54:7_FA18:3),894.8,1,599.5,1,10.64,0.5,SIL_TAG(52:4_FA18:3)_d9_Lipidyzer
TAG,TAG(54:7_FA20:4),894.8,1,573.5,1,10.76,0.5,SIL_TAG(54:5_FA20:4)_d9_Lipidyzer
TAG,TAG(54:7_FA20:5),894.8,1,575.5,1,10.85,0.5,SIL_TAG(54:5_FA20:4)_d9_Lipidyzer
TAG,TAG(54:7_FA22:5),894.8,1,547.5,1,10.89,0.5,SIL_TAG(56:7_FA22:6)_d9_Lipidyzer
TAG,TAG(54:7_FA22:6),894.8,1,549.5,1,10.93,0.5,SIL_TAG(56:7_FA22:6)_d9_Lipidyzer
TAG,TAG(54:8_FA18:2),892.8,1,595.5,1,10.38,0.5,SIL_TAG(52:3_FA18:2)_d9_Lipidyzer
TAG,TAG(54:8_FA18:3),892.8,1,597.5,1,10.36,0.5,SIL_TAG(52:4_FA18:3)_d9_Lipidyzer
TAG,TAG(54:8_FA20:4),892.8,1,571.5,1,10.5,0.5,SIL_TAG(54:5_FA20:4)_d9_Lipidyzer
TAG,TAG(54:8_FA20:5),892.8,1,573.5,1,10.5,0.5,SIL_TAG(54:5_FA20:4)_d9_Lipidyzer
TAG,TAG(54:8_FA22:6),892.8,1,547.5,1,10.62,0.5,SIL_TAG(56:7_FA22:6)_d9_Lipidyzer
TAG,TAG(55:1_FA16:0),920.9,1,647.6,1,13.04,0.5,SIL_TAG(50:1_FA16:0)_d9_Lipidyzer
TAG,TAG(55:1_FA18:1),920.9,1,621.6,1,12.89,0.5,SIL_TAG(52:2_FA18:1)_d9_Lipidyzer
TAG,TAG(55:2_FA18:1),918.8,1,619.5,1,12.89,0.5,SIL_TAG(52:2_FA18:1)_d9_Lipidyzer
TAG,TAG(55:2_FA18:2),918.8,1,621.5,1,12.93,0.5,SIL_TAG(52:3_FA18:2)_d9_Lipidyzer
